#
#
# US Geological Survey, Water Resources Data
# retrieved: 2014-11-20 16:24:59 EST	(natwebcaas01)
#
# This file contains USGS Monthly Statistics
#
# Note:The statistics generated are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit http://help.waterdata.usgs.gov/faq/about-statistics.
#
# Data heading explanations.
# agency_cd       -- agency code
# site_no         -- Site identification number
# parameter_cd    -- Parameter code
# station_nm      -- Site name
# loc_web_ds      -- Additional measurement description
#
# Data for the following 1 site(s) are contained in this file
# agency_cd   site_no      parameter_cd   station_nm (loc_web_ds)
# USGS        04118500     00060          ROGUE RIVER NEAR ROCKFORD, MI
#
# Explanation of Parameter Codes
# parameter_cd	Parameter Name
# 00060         Discharge, cubic feet per second
#
# Data heading explanations.
# year_nu     ... Calendar year for value.
# month_nu    ... Month for value.
# mean_va     ... Mean of daily mean values for this month.
# count_nu    ... Number of values used in the calculation.
#
agency_cd	site_no	parameter_cd	dd_nu	loc_web_ds	year_nu	month_nu	mean_va	count_nu
# 5s	15s	5s	3n	15s	4s	2s	12n	8n
USGS	04118500	00060	1		1968	8	100.8	31
USGS	04118500	00060	1		1968	9	115.8	30
USGS	04118500	00060	1		1968	10	133.3	31
USGS	04118500	00060	1		1968	11	160.2	30
USGS	04118500	00060	1		1968	12	202.4	31
USGS	04118500	00060	1		1969	1	235.7	31
USGS	04118500	00060	1		1969	2	218.2	28
USGS	04118500	00060	1		1969	3	250.4	31
USGS	04118500	00060	1		1969	4	374.7	30
USGS	04118500	00060	1		1969	5	294.9	31
USGS	04118500	00060	1		1969	6	196.1	30
USGS	04118500	00060	1		1969	7	226.4	31
USGS	04118500	00060	1		1969	8	107.6	31
USGS	04118500	00060	1		1969	9	97.6	30
USGS	04118500	00060	1		1969	10	156.0	31
USGS	04118500	00060	1		1969	11	190.7	30
USGS	04118500	00060	1		1969	12	138.5	31
USGS	04118500	00060	1		1970	1	116.1	31
USGS	04118500	00060	1		1970	2	124.6	28
USGS	04118500	00060	1		1970	3	299.4	31
USGS	04118500	00060	1		1970	4	348.5	30
USGS	04118500	00060	1		1970	5	216.8	31
USGS	04118500	00060	1		1970	6	232.9	30
USGS	04118500	00060	1		1970	7	138.7	31
USGS	04118500	00060	1		1970	8	120.6	31
USGS	04118500	00060	1		1970	9	248.0	30
USGS	04118500	00060	1		1970	10	217.9	31
USGS	04118500	00060	1		1970	11	273.6	30
USGS	04118500	00060	1		1970	12	251.6	31
USGS	04118500	00060	1		1971	1	178.0	31
USGS	04118500	00060	1		1971	2	285.2	28
USGS	04118500	00060	1		1971	3	500.5	31
USGS	04118500	00060	1		1971	4	365.9	30
USGS	04118500	00060	1		1971	5	169.2	31
USGS	04118500	00060	1		1971	6	127.1	30
USGS	04118500	00060	1		1971	7	87.7	31
USGS	04118500	00060	1		1971	8	83.2	31
USGS	04118500	00060	1		1971	9	116.8	30
USGS	04118500	00060	1		1971	10	116.0	31
USGS	04118500	00060	1		1971	11	126.3	30
USGS	04118500	00060	1		1971	12	305.0	31
USGS	04118500	00060	1		1972	1	225.6	31
USGS	04118500	00060	1		1972	2	164.0	29
USGS	04118500	00060	1		1972	3	389.7	31
USGS	04118500	00060	1		1972	4	347.0	30
USGS	04118500	00060	1		1972	5	221.8	31
USGS	04118500	00060	1		1972	6	145.6	30
USGS	04118500	00060	1		1972	7	139.4	31
USGS	04118500	00060	1		1972	8	259.9	31
USGS	04118500	00060	1		1972	9	264.0	30
USGS	04118500	00060	1		1972	10	286.3	31
USGS	04118500	00060	1		1972	11	310.1	30
USGS	04118500	00060	1		1972	12	253.5	31
USGS	04118500	00060	1		1973	1	511.6	31
USGS	04118500	00060	1		1973	2	223.2	28
USGS	04118500	00060	1		1973	3	489.7	31
USGS	04118500	00060	1		1973	4	387.1	30
USGS	04118500	00060	1		1973	5	461.8	31
USGS	04118500	00060	1		1973	6	294.4	30
USGS	04118500	00060	1		1973	7	223.6	31
USGS	04118500	00060	1		1973	8	184.3	31
USGS	04118500	00060	1		1973	9	133.6	30
USGS	04118500	00060	1		1973	10	155.6	31
USGS	04118500	00060	1		1973	11	221.6	30
USGS	04118500	00060	1		1973	12	254.8	31
USGS	04118500	00060	1		1974	1	441.6	31
USGS	04118500	00060	1		1974	2	352.4	28
USGS	04118500	00060	1		1974	3	550.1	31
USGS	04118500	00060	1		1974	4	555.2	30
USGS	04118500	00060	1		1974	5	515.5	31
USGS	04118500	00060	1		1974	6	273.8	30
USGS	04118500	00060	1		1974	7	151.5	31
USGS	04118500	00060	1		1974	8	155.7	31
USGS	04118500	00060	1		1974	9	141.8	30
USGS	04118500	00060	1		1974	10	187.5	31
USGS	04118500	00060	1		1974	11	218.7	30
USGS	04118500	00060	1		1974	12	190.7	31
USGS	04118500	00060	1		1975	1	374.0	31
USGS	04118500	00060	1		1975	2	304.2	28
USGS	04118500	00060	1		1975	3	414.6	31
USGS	04118500	00060	1		1975	4	373.5	30
USGS	04118500	00060	1		1975	5	247.9	31
USGS	04118500	00060	1		1975	6	261.2	30
USGS	04118500	00060	1		1975	7	143.1	31
USGS	04118500	00060	1		1975	8	255.2	31
USGS	04118500	00060	1		1975	9	556.2	30
USGS	04118500	00060	1		1975	10	203.7	31
USGS	04118500	00060	1		1975	11	264.5	30
USGS	04118500	00060	1		1975	12	450.5	31
USGS	04118500	00060	1		1976	1	278.8	31
USGS	04118500	00060	1		1976	2	566.8	29
USGS	04118500	00060	1		1976	3	944.3	31
USGS	04118500	00060	1		1976	4	472.4	30
USGS	04118500	00060	1		1976	5	459.4	31
USGS	04118500	00060	1		1976	6	252.8	30
USGS	04118500	00060	1		1976	7	173.8	31
USGS	04118500	00060	1		1976	8	135.4	31
USGS	04118500	00060	1		1976	9	116.9	30
USGS	04118500	00060	1		1976	10	136.6	31
USGS	04118500	00060	1		1976	11	147.9	30
USGS	04118500	00060	1		1976	12	134.8	31
USGS	04118500	00060	1		1977	1	131.8	31
USGS	04118500	00060	1		1977	2	146.7	28
USGS	04118500	00060	1		1977	3	383.4	31
USGS	04118500	00060	1		1977	4	265.7	30
USGS	04118500	00060	1		1977	5	134.2	31
USGS	04118500	00060	1		1977	6	109.1	30
USGS	04118500	00060	1		1977	7	95.6	31
USGS	04118500	00060	1		1977	8	92.7	31
USGS	04118500	00060	1		1977	9	135.8	30
USGS	04118500	00060	1		1977	10	180.5	31
USGS	04118500	00060	1		1977	11	196.8	30
USGS	04118500	00060	1		1977	12	303.4	31
USGS	04118500	00060	1		1978	1	176.9	31
USGS	04118500	00060	1		1978	2	162.0	28
USGS	04118500	00060	1		1978	3	307.0	31
USGS	04118500	00060	1		1978	4	534.1	30
USGS	04118500	00060	1		1978	5	228.9	31
USGS	04118500	00060	1		1978	6	166.0	30
USGS	04118500	00060	1		1978	7	128.0	31
USGS	04118500	00060	1		1978	8	149.1	31
USGS	04118500	00060	1		1978	9	203.7	30
USGS	04118500	00060	1		1978	10	178.9	31
USGS	04118500	00060	1		1978	11	178.1	30
USGS	04118500	00060	1		1978	12	189.3	31
USGS	04118500	00060	1		1979	1	185.9	31
USGS	04118500	00060	1		1979	2	171.4	28
USGS	04118500	00060	1		1979	3	709.1	31
USGS	04118500	00060	1		1979	4	454.2	30
USGS	04118500	00060	1		1979	5	356.6	31
USGS	04118500	00060	1		1979	6	236.0	30
USGS	04118500	00060	1		1979	7	155.5	31
USGS	04118500	00060	1		1979	8	143.2	31
USGS	04118500	00060	1		1979	9	98.6	30
USGS	04118500	00060	1		1979	10	140.1	31
USGS	04118500	00060	1		1979	11	198.0	30
USGS	04118500	00060	1		1979	12	264.3	31
USGS	04118500	00060	1		1980	1	275.5	31
USGS	04118500	00060	1		1980	2	178.2	29
USGS	04118500	00060	1		1980	3	291.3	31
USGS	04118500	00060	1		1980	4	369.0	30
USGS	04118500	00060	1		1980	5	212.5	31
USGS	04118500	00060	1		1980	6	197.9	30
USGS	04118500	00060	1		1980	7	128.1	31
USGS	04118500	00060	1		1980	8	231.6	31
USGS	04118500	00060	1		1980	9	255.4	30
USGS	04118500	00060	1		1980	10	202.9	31
USGS	04118500	00060	1		1980	11	199.4	30
USGS	04118500	00060	1		1980	12	262.3	31
USGS	04118500	00060	1		1981	1	164.2	31
USGS	04118500	00060	1		1981	2	380.4	28
USGS	04118500	00060	1		1981	3	260.8	31
USGS	04118500	00060	1		1981	4	345.6	30
USGS	04118500	00060	1		1981	5	317.9	31
USGS	04118500	00060	1		1981	6	238.7	30
USGS	04118500	00060	1		1981	7	135.7	31
USGS	04118500	00060	1		1981	8	115.6	31
USGS	04118500	00060	1		1981	9	143.2	30
USGS	04118500	00060	1		1981	10	528.3	31
USGS	04118500	00060	1		1981	11	268.3	30
USGS	04118500	00060	1		1981	12	260.1	31
USGS	04118500	00060	1		1982	1	205.4	31
USGS	04118500	00060	1		1982	2	184.6	28
USGS	04118500	00060	1		1982	3	513.5	31
USGS	04118500	00060	1		1982	4	459.3	30
USGS	04118500	00060	1		1982	5	215.3	31
USGS	04118500	00060	1		1982	6	181.5	30
USGS	04118500	00060	1		1982	7	247.5	31
USGS	04118500	00060	1		1982	8	159.3	31
USGS	04118500	00060	1		1982	9	153.1	30
USGS	04118500	00060	1		1987	10	229.1	31
USGS	04118500	00060	1		1987	11	254.1	30
USGS	04118500	00060	1		1987	12	453.6	31
USGS	04118500	00060	1		1988	1	302.6	31
USGS	04118500	00060	1		1988	2	423.3	29
USGS	04118500	00060	1		1988	3	365.2	31
USGS	04118500	00060	1		1988	4	526.3	30
USGS	04118500	00060	1		1988	5	223.1	31
USGS	04118500	00060	1		1988	6	115.9	30
USGS	04118500	00060	1		1988	7	98.9	31
USGS	04118500	00060	1		1988	8	120.1	31
USGS	04118500	00060	1		1988	9	186.2	30
USGS	04118500	00060	1		1988	10	214.2	31
USGS	04118500	00060	1		1988	11	484.6	30
USGS	04118500	00060	1		1988	12	312.5	31
USGS	04118500	00060	1		1989	1	300.9	31
USGS	04118500	00060	1		1989	2	244.5	28
USGS	04118500	00060	1		1989	3	497.9	31
USGS	04118500	00060	1		1989	4	307.9	30
USGS	04118500	00060	1		1989	5	230.4	31
USGS	04118500	00060	1		1989	6	457.3	30
USGS	04118500	00060	1		1989	7	151.5	31
USGS	04118500	00060	1		1989	8	306.4	31
USGS	04118500	00060	1		1989	9	167.1	30
USGS	04118500	00060	1		1989	10	152.1	31
USGS	04118500	00060	1		1989	11	232.9	30
USGS	04118500	00060	1		1989	12	165.7	31
USGS	04118500	00060	1		1990	1	296.0	31
USGS	04118500	00060	1		1990	2	246.7	28
USGS	04118500	00060	1		1990	3	458.5	31
USGS	04118500	00060	1		1990	4	302.2	30
USGS	04118500	00060	1		1990	5	476.6	31
USGS	04118500	00060	1		1990	6	205.4	30
USGS	04118500	00060	1		1990	7	221.0	31
USGS	04118500	00060	1		1990	8	170.8	31
USGS	04118500	00060	1		1990	9	181.3	30
USGS	04118500	00060	1		1990	10	328.4	31
USGS	04118500	00060	1		1990	11	524.7	30
USGS	04118500	00060	1		1990	12	405.3	31
USGS	04118500	00060	1		1991	1	301.7	31
USGS	04118500	00060	1		1991	2	315.9	28
USGS	04118500	00060	1		1991	3	523.4	31
USGS	04118500	00060	1		1991	4	614.9	30
USGS	04118500	00060	1		1991	5	387.9	31
USGS	04118500	00060	1		1991	6	319.0	30
USGS	04118500	00060	1		1991	7	233.1	31
USGS	04118500	00060	1		1991	8	208.0	31
USGS	04118500	00060	1		1991	9	160.1	30
USGS	04118500	00060	1		1991	10	351.1	31
USGS	04118500	00060	1		1991	11	508.1	30
USGS	04118500	00060	1		1991	12	557.2	31
USGS	04118500	00060	1		1992	1	344.5	31
USGS	04118500	00060	1		1992	2	304.8	29
USGS	04118500	00060	1		1992	3	458.5	31
USGS	04118500	00060	1		1992	4	516.4	30
USGS	04118500	00060	1		1992	5	273.1	31
USGS	04118500	00060	1		1992	6	176.7	30
USGS	04118500	00060	1		1992	7	193.7	31
USGS	04118500	00060	1		1992	8	137.5	31
USGS	04118500	00060	1		1992	9	177.4	30
USGS	04118500	00060	1		1992	10	180.4	31
USGS	04118500	00060	1		1992	11	363.1	30
USGS	04118500	00060	1		1992	12	288.0	31
USGS	04118500	00060	1		1993	1	403.8	31
USGS	04118500	00060	1		1993	2	216.3	28
USGS	04118500	00060	1		1993	3	354.9	31
USGS	04118500	00060	1		1993	4	468.8	30
USGS	04118500	00060	1		1993	5	310.7	31
USGS	04118500	00060	1		1993	6	339.9	30
USGS	04118500	00060	1		1993	7	209.4	31
USGS	04118500	00060	1		1993	8	203.0	31
USGS	04118500	00060	1		1993	9	294.0	30
USGS	04118500	00060	1		1993	10	240.5	31
USGS	04118500	00060	1		1993	11	221.0	30
USGS	04118500	00060	1		1993	12	222.0	31
USGS	04118500	00060	1		1994	1	164.2	31
USGS	04118500	00060	1		1994	2	337.3	28
USGS	04118500	00060	1		1994	3	442.5	31
USGS	04118500	00060	1		1994	4	298.1	30
USGS	04118500	00060	1		1994	5	244.5	31
USGS	04118500	00060	1		1994	6	337.2	30
USGS	04118500	00060	1		1994	7	361.7	31
USGS	04118500	00060	1		1994	8	317.2	31
USGS	04118500	00060	1		1994	9	188.5	30
USGS	04118500	00060	1		1994	10	215.2	31
USGS	04118500	00060	1		1994	11	431.2	30
USGS	04118500	00060	1		1994	12	297.3	31
