#
#
# US Geological Survey, Water Resources Data
# retrieved: 2014-11-20 16:24:58 EST	(natwebcaas01)
#
# This file contains USGS Monthly Statistics
#
# Note:The statistics generated are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit http://help.waterdata.usgs.gov/faq/about-statistics.
#
# Data heading explanations.
# agency_cd       -- agency code
# site_no         -- Site identification number
# parameter_cd    -- Parameter code
# station_nm      -- Site name
# loc_web_ds      -- Additional measurement description
#
# Data for the following 1 site(s) are contained in this file
# agency_cd   site_no      parameter_cd   station_nm (loc_web_ds)
# USGS        04117500     00060          THORNAPPLE RIVER NEAR HASTINGS, MI
#
# Explanation of Parameter Codes
# parameter_cd	Parameter Name
# 00060         Discharge, cubic feet per second
#
# Data heading explanations.
# year_nu     ... Calendar year for value.
# month_nu    ... Month for value.
# mean_va     ... Mean of daily mean values for this month.
# count_nu    ... Number of values used in the calculation.
#
agency_cd	site_no	parameter_cd	dd_nu	loc_web_ds	year_nu	month_nu	mean_va	count_nu
# 5s	15s	5s	3n	15s	4s	2s	12n	8n
USGS	04117500	00060	1		1978	2	156.5	28
USGS	04117500	00060	1		1978	3	635.5	31
USGS	04117500	00060	1		1978	4	776.8	30
USGS	04117500	00060	1		1978	5	305.2	31
USGS	04117500	00060	1		1978	6	192.4	30
USGS	04117500	00060	1		1978	7	164.1	31
USGS	04117500	00060	1		1978	8	97.1	31
USGS	04117500	00060	1		1978	9	239.3	30
USGS	04117500	00060	1		1978	10	169.6	31
USGS	04117500	00060	1		1978	11	201.0	30
USGS	04117500	00060	1		1978	12	262.6	31
USGS	04117500	00060	1		1979	1	278.9	31
USGS	04117500	00060	1		1979	2	192.9	28
USGS	04117500	00060	1		1979	3	1267	31
USGS	04117500	00060	1		1979	4	858.2	30
USGS	04117500	00060	1		1979	5	485.0	31
USGS	04117500	00060	1		1979	6	225.9	30
USGS	04117500	00060	1		1979	7	224.2	31
USGS	04117500	00060	1		1979	8	140.0	31
USGS	04117500	00060	1		1979	9	105.3	30
USGS	04117500	00060	1		1979	10	122.2	31
USGS	04117500	00060	1		1979	11	220.7	30
USGS	04117500	00060	1		1979	12	406.9	31
USGS	04117500	00060	1		1980	1	297.6	31
USGS	04117500	00060	1		1980	2	229.1	29
USGS	04117500	00060	1		1980	3	456.5	31
USGS	04117500	00060	1		1980	4	613.4	30
USGS	04117500	00060	1		1980	5	288.0	31
USGS	04117500	00060	1		1980	6	339.7	30
USGS	04117500	00060	1		1980	7	151.7	31
USGS	04117500	00060	1		1980	8	384.9	31
USGS	04117500	00060	1		1980	9	291.0	30
USGS	04117500	00060	1		1980	10	202.6	31
USGS	04117500	00060	1		1980	11	186.1	30
USGS	04117500	00060	1		1980	12	416.7	31
USGS	04117500	00060	1		1981	1	179.9	31
USGS	04117500	00060	1		1981	2	804.3	28
USGS	04117500	00060	1		1981	3	401.3	31
USGS	04117500	00060	1		1981	4	767.1	30
USGS	04117500	00060	1		1981	5	620.8	31
USGS	04117500	00060	1		1981	6	302.8	30
USGS	04117500	00060	1		1981	7	167.1	31
USGS	04117500	00060	1		1981	8	142.2	31
USGS	04117500	00060	1		1981	9	192.1	30
USGS	04117500	00060	1		1981	10	432.8	31
USGS	04117500	00060	1		1981	11	238.9	30
USGS	04117500	00060	1		1981	12	209.2	31
USGS	04117500	00060	1		1982	1	234.7	31
USGS	04117500	00060	1		1982	2	199.8	28
USGS	04117500	00060	1		1982	3	1324	31
USGS	04117500	00060	1		1982	4	671.5	30
USGS	04117500	00060	1		1982	5	249.3	31
USGS	04117500	00060	1		1982	6	335.6	30
USGS	04117500	00060	1		1982	7	280.6	31
USGS	04117500	00060	1		1982	8	128.6	31
USGS	04117500	00060	1		1982	9	121.2	30
USGS	04117500	00060	1		1982	10	115.2	31
USGS	04117500	00060	1		1982	11	249.2	30
USGS	04117500	00060	1		1982	12	629.7	31
USGS	04117500	00060	1		1983	1	294.9	31
USGS	04117500	00060	1		1983	2	364.0	28
USGS	04117500	00060	1		1983	3	505.7	31
USGS	04117500	00060	1		1983	4	1139	30
USGS	04117500	00060	1		1983	5	802.5	31
USGS	04117500	00060	1		1983	6	262.6	30
USGS	04117500	00060	1		1983	7	139.8	31
USGS	04117500	00060	1		1983	8	123.6	31
USGS	04117500	00060	1		1983	9	176.5	30
USGS	04117500	00060	1		1983	10	165.1	31
USGS	04117500	00060	1		1983	11	256.3	30
USGS	04117500	00060	1		1983	12	373.8	31
USGS	04117500	00060	1		1984	1	199.6	31
USGS	04117500	00060	1		1984	2	546.2	29
USGS	04117500	00060	1		1984	3	477.2	31
USGS	04117500	00060	1		1984	4	448.4	30
USGS	04117500	00060	1		1984	5	338.3	31
USGS	04117500	00060	1		1984	6	213.1	30
USGS	04117500	00060	1		1984	7	103.6	31
USGS	04117500	00060	1		1984	8	69.9	31
USGS	04117500	00060	1		1984	9	107.8	30
USGS	04117500	00060	1		1984	10	161.3	31
USGS	04117500	00060	1		1984	11	232.4	30
USGS	04117500	00060	1		1984	12	347.6	31
USGS	04117500	00060	1		1985	1	558.6	31
USGS	04117500	00060	1		1985	2	851.4	28
USGS	04117500	00060	1		1985	3	1470	31
USGS	04117500	00060	1		1985	4	1104	30
USGS	04117500	00060	1		1985	5	230.5	31
USGS	04117500	00060	1		1985	6	153.2	30
