#
#
# US Geological Survey, Water Resources Data
# retrieved: 2014-11-20 16:24:57 EST	(natwebcaas01)
#
# This file contains USGS Monthly Statistics
#
# Note:The statistics generated are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit http://help.waterdata.usgs.gov/faq/about-statistics.
#
# Data heading explanations.
# agency_cd       -- agency code
# site_no         -- Site identification number
# parameter_cd    -- Parameter code
# station_nm      -- Site name
# loc_web_ds      -- Additional measurement description
#
# Data for the following 1 site(s) are contained in this file
# agency_cd   site_no      parameter_cd   station_nm (loc_web_ds)
# USGS        04117000     00060          QUAKER BROOK NEAR NASHVILLE, MI
#
# Explanation of Parameter Codes
# parameter_cd	Parameter Name
# 00060         Discharge, cubic feet per second
#
# Data heading explanations.
# year_nu     ... Calendar year for value.
# month_nu    ... Month for value.
# mean_va     ... Mean of daily mean values for this month.
# count_nu    ... Number of values used in the calculation.
#
agency_cd	site_no	parameter_cd	dd_nu	loc_web_ds	year_nu	month_nu	mean_va	count_nu
# 5s	15s	5s	3n	15s	4s	2s	12n	8n
USGS	04117000	00060	1		2009	6	12.0	30
USGS	04117000	00060	1		2009	7	5.25	31
USGS	04117000	00060	1		2009	8	8.16	31
USGS	04117000	00060	1		2009	9	5.00	30
USGS	04117000	00060	1		2009	10	10.3	31
USGS	04117000	00060	1		2009	11	6.79	30
USGS	04117000	00060	1		2009	12	7.97	31
USGS	04117000	00060	1		2010	1	7.67	31
USGS	04117000	00060	1		2010	2	5.78	28
USGS	04117000	00060	1		2010	3	13.6	31
USGS	04117000	00060	1		2010	4	11.2	30
USGS	04117000	00060	1		2010	5	11.7	31
USGS	04117000	00060	1		2010	6	18.0	30
USGS	04117000	00060	1		2010	7	4.52	31
USGS	04117000	00060	1		2010	8	3.45	31
USGS	04117000	00060	1		2010	9	5.01	30
USGS	04117000	00060	1		2010	10	4.86	31
USGS	04117000	00060	1		2010	11	6.18	30
USGS	04117000	00060	1		2010	12	5.63	31
USGS	04117000	00060	1		2011	1	5.21	31
USGS	04117000	00060	1		2011	2	7.37	28
USGS	04117000	00060	1		2011	3	13.3	31
USGS	04117000	00060	1		2011	4	16.0	30
USGS	04117000	00060	1		2011	5	17.6	31
USGS	04117000	00060	1		2011	6	7.26	30
USGS	04117000	00060	1		2011	7	8.72	31
USGS	04117000	00060	1		2011	8	6.26	31
USGS	04117000	00060	1		2011	9	4.34	30
USGS	04117000	00060	1		2011	10	7.40	31
USGS	04117000	00060	1		2011	11	8.05	30
USGS	04117000	00060	1		2011	12	10.7	31
USGS	04117000	00060	1		2012	1	9.14	31
USGS	04117000	00060	1		2012	2	8.77	29
USGS	04117000	00060	1		2012	3	11.6	31
USGS	04117000	00060	1		2012	4	8.09	30
USGS	04117000	00060	1		2012	5	5.94	31
USGS	04117000	00060	1		2012	6	3.85	30
USGS	04117000	00060	1		2012	7	2.57	31
USGS	04117000	00060	1		2012	8	2.90	31
USGS	04117000	00060	1		2012	9	2.30	30
USGS	04117000	00060	1		2012	10	4.64	31
USGS	04117000	00060	1		2012	11	3.64	30
USGS	04117000	00060	1		2012	12	4.68	31
USGS	04117000	00060	1		2013	1	7.85	31
USGS	04117000	00060	1		2013	2	6.45	28
USGS	04117000	00060	1		2013	3	8.06	31
USGS	04117000	00060	1		2013	4	19.4	30
USGS	04117000	00060	1		2013	5	12.1	31
USGS	04117000	00060	1		2013	6	9.64	30
USGS	04117000	00060	1		2013	7	4.01	31
USGS	04117000	00060	1		2013	8	6.03	31
USGS	04117000	00060	1		2013	9	4.31	30
