#
#
# US Geological Survey, Water Resources Data
# retrieved: 2014-11-20 16:24:59 EST	(natwebcaas01)
#
# This file contains USGS Monthly Statistics
#
# Note:The statistics generated are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit http://help.waterdata.usgs.gov/faq/about-statistics.
#
# Data heading explanations.
# agency_cd       -- agency code
# site_no         -- Site identification number
# parameter_cd    -- Parameter code
# station_nm      -- Site name
# loc_web_ds      -- Additional measurement description
#
# Data for the following 1 site(s) are contained in this file
# agency_cd   site_no      parameter_cd   station_nm (loc_web_ds)
# USGS        04118000     00060          THORNAPPLE RIVER NEAR CALEDONIA, MI
#
# Explanation of Parameter Codes
# parameter_cd	Parameter Name
# 00060         Discharge, cubic feet per second
#
# Data heading explanations.
# year_nu     ... Calendar year for value.
# month_nu    ... Month for value.
# mean_va     ... Mean of daily mean values for this month.
# count_nu    ... Number of values used in the calculation.
#
agency_cd	site_no	parameter_cd	dd_nu	loc_web_ds	year_nu	month_nu	mean_va	count_nu
# 5s	15s	5s	3n	15s	4s	2s	12n	8n
USGS	04118000	00060	1		1988	4	1268	30
USGS	04118000	00060	1		1988	5	430.5	31
USGS	04118000	00060	1		1988	6	249.1	30
USGS	04118000	00060	1		1988	7	218.1	31
USGS	04118000	00060	1		1988	8	232.9	31
USGS	04118000	00060	1		1988	9	507.4	30
USGS	04118000	00060	1		1988	10	563.8	31
USGS	04118000	00060	1		1988	11	1454	30
USGS	04118000	00060	1		1988	12	633.4	31
USGS	04118000	00060	1		1989	1	705.5	31
USGS	04118000	00060	1		1989	2	499.9	28
USGS	04118000	00060	1		1989	3	1101	31
USGS	04118000	00060	1		1989	4	918.7	30
USGS	04118000	00060	1		1989	5	494.9	31
USGS	04118000	00060	1		1989	6	1657	30
USGS	04118000	00060	1		1989	7	369.0	31
USGS	04118000	00060	1		1989	8	399.5	31
USGS	04118000	00060	1		1989	9	491.2	30
USGS	04118000	00060	1		1989	10	346.5	31
USGS	04118000	00060	1		1989	11	740.6	30
USGS	04118000	00060	1		1989	12	483.4	31
USGS	04118000	00060	1		1990	1	987.7	31
USGS	04118000	00060	1		1990	2	895.1	28
USGS	04118000	00060	1		1990	3	1618	31
USGS	04118000	00060	1		1990	4	898.5	30
USGS	04118000	00060	1		1990	5	822.7	31
USGS	04118000	00060	1		1990	6	410.9	30
USGS	04118000	00060	1		1990	7	395.7	31
USGS	04118000	00060	1		1990	8	390.9	31
USGS	04118000	00060	1		1990	9	378.1	30
USGS	04118000	00060	1		1990	10	1224	31
USGS	04118000	00060	1		1990	11	1718	30
USGS	04118000	00060	1		1990	12	1707	31
USGS	04118000	00060	1		1991	1	1108	31
USGS	04118000	00060	1		1991	2	966.1	28
USGS	04118000	00060	1		1991	3	1495	31
USGS	04118000	00060	1		1991	4	2089	30
USGS	04118000	00060	1		1991	5	785.2	31
USGS	04118000	00060	1		1991	6	453.4	30
USGS	04118000	00060	1		1991	7	375.9	31
USGS	04118000	00060	1		1991	8	372.7	31
USGS	04118000	00060	1		1991	9	316.6	30
USGS	04118000	00060	1		1991	10	504.9	31
USGS	04118000	00060	1		1991	11	787.6	30
USGS	04118000	00060	1		1991	12	1277	31
USGS	04118000	00060	1		1992	1	928.2	31
USGS	04118000	00060	1		1992	2	809.4	29
USGS	04118000	00060	1		1992	3	1117	31
USGS	04118000	00060	1		1992	4	1234	30
USGS	04118000	00060	1		1992	5	652.2	31
USGS	04118000	00060	1		1992	6	426.3	30
USGS	04118000	00060	1		1992	7	573.8	31
USGS	04118000	00060	1		1992	8	494.1	31
USGS	04118000	00060	1		1992	9	803.0	30
USGS	04118000	00060	1		1992	10	687.1	31
USGS	04118000	00060	1		1992	11	1456	30
USGS	04118000	00060	1		1992	12	816.4	31
USGS	04118000	00060	1		1993	1	1723	31
USGS	04118000	00060	1		1993	2	629.8	28
USGS	04118000	00060	1		1993	3	1427	31
USGS	04118000	00060	1		1993	4	2281	30
USGS	04118000	00060	1		1993	5	830.9	31
USGS	04118000	00060	1		1993	6	1146	30
USGS	04118000	00060	1		1993	7	594.3	31
USGS	04118000	00060	1		1993	8	459.1	31
USGS	04118000	00060	1		1993	9	813.1	30
USGS	04118000	00060	1		1993	10	1206	31
USGS	04118000	00060	1		1993	11	639.5	30
